TITLE,JRH_2077-3_R-1-NMA
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,21/08/05
TIME,16:53:08
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
Y3UNITS,ABSORBANCE
FIRSTX,  450.0000
LASTX,  190.0000
NPOINTS,     261
FIRSTY,    -0.24435
MAXY,    30.47508
MINY,   -24.26130
XYDATA
450.0000,-0.244351,286.351,0.00253081
449.0000,-0.205155,290.572,0.00445719
448.0000,-0.170567,292.332,0.00105282
447.0000,-0.11888,292.315,0.00037853
446.0000,-0.2117,291.939,0.000251021
445.0000,-0.159871,291.526,0.000499896
444.0000,-0.0941065,291.239,0.000746468
443.0000,-0.112074,290.894,0.000672535
442.0000,-0.163382,290.515,0.000938841
441.0000,-0.327561,290.292,0.00129997
440.0000,-0.240537,289.932,0.00085214
439.0000,-0.351924,289.049,0.00063558
438.0000,-0.324757,288.614,0.00189084
437.0000,-0.245399,289.134,0.00248146
436.0000,-0.167661,289.636,0.0024277
435.0000,0.0554189,289.73,0.00195458
434.0000,-0.0724218,289.64,0.0019714
433.0000,-0.0652944,289.491,0.00215534
432.0000,-0.0874547,289.316,0.00228655
431.0000,-0.196535,289.123,0.00243533
430.0000,-0.322399,288.882,0.00229475
429.0000,-0.277563,288.606,0.00221865
428.0000,-0.107675,288.339,0.00243702
427.0000,-0.235796,288.066,0.00252141
426.0000,-0.152008,287.816,0.00258455
425.0000,-0.026297,287.531,0.0025931
424.0000,-0.109511,287.202,0.00261237
423.0000,-0.165696,286.859,0.0027917
422.0000,-0.0393534,286.375,0.00282735
421.0000,-0.0136948,285.434,0.00229856
420.0000,-0.194692,284.321,0.00277834
419.0000,-0.166606,284.435,0.00426613
418.0000,-0.162679,285.417,0.00451521
417.0000,-0.129137,285.684,0.00384047
416.0000,0.0264903,285.513,0.00402378
415.0000,0.0310959,285.221,0.004269
414.0000,0.103208,284.759,0.0043264
413.0000,0.0854207,284.214,0.00460696
412.0000,-0.0969986,283.938,0.00506363
411.0000,-0.0580933,283.949,0.00555451
410.0000,-0.0296814,283.95,0.00582318
409.0000,0.114596,283.809,0.00613039
408.0000,0.131795,283.865,0.00665012
407.0000,0.0923375,284.003,0.00713731
406.0000,0.199983,283.94,0.00745487
405.0000,0.184597,283.857,0.00779712
404.0000,0.135228,283.857,0.00847028
403.0000,0.156902,283.701,0.00876118
402.0000,0.205638,283.431,0.00937045
401.0000,0.199026,282.957,0.00933959
400.0000,0.268853,282.259,0.00922073
399.0000,0.222887,281.42,0.00989587
398.0000,0.272116,280.796,0.0107976
397.0000,0.241208,280.629,0.0115212
396.0000,0.329247,280.927,0.0122446
395.0000,0.468668,281.574,0.0128395
394.0000,0.381059,282.052,0.0131456
393.0000,0.426219,282.292,0.0133556
392.0000,0.636405,282.506,0.0138157
391.0000,0.730081,282.611,0.0140269
390.0000,0.660696,282.768,0.0146693
389.0000,0.635267,283.014,0.015386
388.0000,0.719838,283.174,0.015829
387.0000,0.772365,283.21,0.0163925
386.0000,0.719603,283.124,0.0167601
385.0000,0.869805,282.991,0.0172289
384.0000,0.910113,282.826,0.0178368
383.0000,0.943246,282.653,0.0184659
382.0000,0.967216,282.439,0.0189051
381.0000,0.835904,282.301,0.0196564
380.0000,0.877215,282.251,0.0202454
379.0000,1.15899,282.259,0.0208906
378.0000,1.22228,282.243,0.0216461
377.0000,1.26814,282.269,0.0226371
376.0000,1.42841,282.279,0.0232938
375.0000,1.41047,282.245,0.0238885
374.0000,1.44843,282.173,0.0247619
373.0000,1.56631,282.059,0.0258716
372.0000,1.71018,281.951,0.0270561
371.0000,1.83382,281.884,0.0281515
370.0000,1.82082,281.877,0.0294704
369.0000,1.7733,281.913,0.0309222
368.0000,1.77611,281.991,0.0324781
367.0000,1.82817,282.092,0.0337966
366.0000,1.86051,282.21,0.0356223
365.0000,1.94278,282.377,0.0374927
364.0000,2.05725,282.529,0.0394386
363.0000,2.10375,282.694,0.0415217
362.0000,2.09667,282.89,0.0440362
361.0000,1.94342,283.136,0.0473235
360.0000,2.05891,283.414,0.0508111
359.0000,2.13182,283.734,0.0543783
358.0000,2.10574,284.111,0.058326
357.0000,2.11973,284.488,0.0627998
356.0000,2.03031,284.933,0.067977
355.0000,2.00373,285.478,0.0735332
354.0000,1.81339,286.069,0.079557
353.0000,1.68073,286.654,0.0857663
352.0000,1.75017,287.284,0.0922571
351.0000,1.74784,287.913,0.0991952
350.0000,1.70883,288.513,0.105623
349.0000,1.61126,289.112,0.112007
348.0000,1.5308,289.671,0.117891
347.0000,1.58228,290.18,0.123433
346.0000,1.40572,290.578,0.12804
345.0000,1.25742,290.914,0.132197
344.0000,1.05115,291.146,0.135332
343.0000,1.11734,291.375,0.137902
342.0000,1.11313,291.534,0.140391
341.0000,0.907874,291.613,0.141911
340.0000,0.832241,291.652,0.142901
339.0000,0.691256,291.67,0.144204
338.0000,0.54757,291.646,0.145211
337.0000,0.515352,291.609,0.145946
336.0000,0.474825,291.561,0.146282
335.0000,0.365035,291.518,0.146387
334.0000,0.134792,291.469,0.146169
333.0000,-0.0321081,291.415,0.145572
332.0000,-0.0776713,291.389,0.145548
331.0000,-0.140327,291.35,0.14532
330.0000,-0.0619166,291.31,0.14481
329.0000,-0.313522,291.268,0.144518
328.0000,-0.371298,291.233,0.144308
327.0000,-0.52737,291.201,0.144034
326.0000,-0.62201,291.147,0.143807
325.0000,-0.798255,291.035,0.143407
324.0000,-0.985602,290.786,0.142826
323.0000,-1.1241,290.434,0.142365
322.0000,-1.16651,290.476,0.142027
321.0000,-1.27241,290.718,0.141397
320.0000,-1.39182,290.802,0.141854
319.0000,-1.46454,290.97,0.143396
318.0000,-1.57945,291.154,0.144661
317.0000,-1.7109,291.412,0.147015
316.0000,-1.92513,291.75,0.15023
315.0000,-2.10326,292.128,0.153926
314.0000,-2.29134,292.436,0.158392
313.0000,-2.19656,292.631,0.162687
312.0000,-2.16626,293.028,0.166574
311.0000,-2.23051,293.584,0.169519
310.0000,-2.16024,294.075,0.173327
309.0000,-2.34466,294.442,0.176845
308.0000,-2.24013,294.802,0.1802
307.0000,-2.00168,295.247,0.184681
306.0000,-1.85944,295.724,0.189175
305.0000,-1.79908,296.314,0.194762
304.0000,-1.75137,297.006,0.201571
303.0000,-1.6689,297.78,0.209023
302.0000,-1.62765,298.606,0.216922
301.0000,-1.5969,299.537,0.225812
300.0000,-1.51505,300.536,0.235783
299.0000,-1.54875,301.623,0.246488
298.0000,-1.30966,302.796,0.257885
297.0000,-1.03177,303.982,0.269592
296.0000,-0.980101,305.186,0.281281
295.0000,-0.849262,306.35,0.293154
294.0000,-0.85865,307.411,0.303868
293.0000,-0.940243,308.3,0.312849
292.0000,-1.15902,308.812,0.320258
291.0000,-1.18173,309.055,0.326918
290.0000,-1.15424,310.161,0.333587
289.0000,-1.11786,311.29,0.339864
288.0000,-1.05704,311.877,0.344589
287.0000,-0.855934,312.369,0.348474
286.0000,-1.05758,312.873,0.351758
285.0000,-0.979596,313.36,0.354773
284.0000,-1.11411,313.75,0.356211
283.0000,-1.4285,313.972,0.356177
282.0000,-1.6662,313.97,0.35453
281.0000,-2.22613,313.725,0.350091
280.0000,-2.56763,313.365,0.343919
279.0000,-2.76226,313.123,0.338736
278.0000,-2.98964,312.938,0.333984
277.0000,-3.02801,312.757,0.329388
276.0000,-3.15976,312.578,0.324695
275.0000,-3.26951,312.391,0.320073
274.0000,-3.28426,312.19,0.31551
273.0000,-3.25813,311.961,0.310589
272.0000,-2.97751,311.695,0.305221
271.0000,-2.92231,311.433,0.299352
270.0000,-2.68588,311.297,0.293963
269.0000,-2.38876,311.299,0.288973
268.0000,-2.11284,311.509,0.285999
267.0000,-1.90268,312.03,0.286068
266.0000,-1.65779,312.888,0.288776
265.0000,-1.3507,314.209,0.295411
264.0000,-1.08941,315.942,0.305896
263.0000,-0.601251,317.953,0.318772
262.0000,-0.320944,319.966,0.331704
261.0000,-0.366443,321.744,0.342438
260.0000,-0.468521,323.065,0.34809
259.0000,-0.729085,324.009,0.349128
258.0000,-0.879053,324.777,0.348758
257.0000,-0.968265,325.752,0.35078
256.0000,-1.32274,327.215,0.358077
255.0000,-1.33364,329.23,0.370862
254.0000,-1.54025,331.841,0.389372
253.0000,-1.87818,334.949,0.412962
252.0000,-1.8782,338.35,0.438825
251.0000,-1.85531,341.894,0.465594
250.0000,-1.42194,345.485,0.49329
249.0000,-1.06732,349.151,0.521698
248.0000,-0.308679,352.899,0.550787
247.0000,0.499707,357.014,0.582516
246.0000,1.39462,361.61,0.617029
245.0000,2.19525,366.583,0.655223
244.0000,2.86775,372.074,0.697561
243.0000,3.36447,378.113,0.743839
242.0000,3.39814,384.536,0.792261
241.0000,3.63506,391.112,0.839741
240.0000,3.80275,397.52,0.884217
239.0000,3.73814,403.601,0.923723
238.0000,2.78527,409.37,0.958501
237.0000,1.71587,414.989,0.991535
236.0000,-0.287455,420.523,1.02237
235.0000,-2.43599,425.674,1.04973
234.0000,-4.75814,430.342,1.07182
233.0000,-8.02727,434.534,1.08973
232.0000,-10.9208,438.544,1.10549
231.0000,-14.0527,443.247,1.12455
230.0000,-18.3471,449.606,1.15636
229.0000,-21.8419,459.178,1.20667
228.0000,-24.2613,472.511,1.28001
227.0000,-24.1711,489.443,1.37754
226.0000,-19.1359,508.591,1.48792
225.0000,-11.3344,526.591,1.58872
224.0000,-1.75575,538.879,1.65079
223.0000,7.13379,543.585,1.66519
222.0000,13.5622,543.533,1.65097
221.0000,19.6452,542.466,1.63083
220.0000,23.6075,541.713,1.61328
219.0000,27.9584,540.52,1.59346
218.0000,29.4347,537.847,1.56533
217.0000,29.7636,533.256,1.52604
216.0000,30.4751,526.942,1.47644
215.0000,29.1709,519.818,1.42214
214.0000,27.9556,512.429,1.36651
213.0000,25.5625,505.242,1.31182
212.0000,21.8582,498.496,1.25931
211.0000,17.1197,492.244,1.21035
210.0000,13.5767,486.553,1.16584
209.0000,10.1733,481.255,1.12424
208.0000,6.67729,475.82,1.08201
207.0000,3.32615,470.124,1.0386
206.0000,0.722149,464.366,0.995367
205.0000,-0.443369,458.508,0.95203
204.0000,-1.9795,452.581,0.90792
203.0000,-3.23094,446.89,0.86504
202.0000,-3.57383,441.498,0.823944
201.0000,-3.4836,436.524,0.785222
200.0000,-3.13115,431.857,0.746785
199.0000,-3.10614,427.554,0.71123
198.0000,-2.28345,423.695,0.679231
197.0000,-2.03463,420.373,0.64996
196.0000,-1.42622,417.48,0.62439
195.0000,-1.17257,414.86,0.602475
194.0000,-1.59931,412.786,0.583364
193.0000,-1.4749,411.342,0.567198
192.0000,-1.35052,410.593,0.552804
191.0000,-1.85522,410.914,0.539333
190.0000,-1.9481,412.908,0.526972

##### Extended Information
[Comments]
Sample name,JRH_2077-3
Comment, 
User
Division
Company,UT Austin

[Detailed Information]
Creation date,8/5/2021 3:53 PM

Data array type,Linear data array * 3
Horizontal axis,Wavelength [nm]
Vertical axis(1),CD [mdeg]
Vertical axis(2),HT [V]
Vertical axis(3),Abs
Start,450 nm
End,190 nm
Data interval,1 nm
Data points,261     

[Measurement Information]
Instrument name,J815
Model name,J-815
Serial No.,A007161168

Accessory,PTC-424S
Accessory S/N,A002561182
  Cell,1
  Temperature,20.00 C
  Control sensor,Holder
  Monitor sensor,Holder
  Start Mode,Start immediately
  Cell length,10 mm

Measurement date,8/5/2021 3:52 PM

Photometric mode,CD, HT, Abs
Measure range,450 - 190 nm
Data pitch,1 nm
Sensitivity,Standard
D.I.T.,2 sec
Bandwidth,1.00 nm
Start mode,Immediately
Scanning mode,Continuous
Scanning speed,50 nm/min
Baseline correction,Baseline
Shutter control,Manual
CD detector,PMT
PMT voltage,Auto
Accumulations,3

Concentration,180 umol/L
Solvent,ACN

